,original,predict,last_x,direction,diff
357,216.4092,215.89874,215.92,False,-9.84500010130488e-05
358,216.19,216.58888,216.74999999999997,True,0.0
359,217.08500000000004,216.42871,216.96,False,-0.0024487880830568213
360,216.26500000000001,216.26694,216.41000000000003,True,0.0
361,217.24,216.46838,217.00000000000003,False,-0.002449844290034693
362,216.65,216.45297,216.53,False,-0.0003557363316428492
363,216.75000000000003,216.60931,217.19,True,0.0
364,216.52,215.73259,216.29,False,-0.0025771430871529178
365,216.77,215.88622,216.45999999999998,False,-0.0026507659153610003
366,217.12,216.27385,217.19,True,0.0
367,216.94,216.12766,216.64999999999998,False,-0.002411008403891541
368,215.54919999999998,215.67432,215.48,True,0.0
369,216.18,215.63222,216.30999999999997,True,0.0
370,216.4097,216.04192,217.21000000000004,True,0.0
371,218.18,216.74945,218.40000000000003,True,0.0
372,218.05,217.13303,218.13,True,0.0
373,218.18,217.4783,218.31,True,0.0
374,217.64,217.8314,218.26,True,0.0
375,218.65,217.88081,218.28999999999996,False,-0.001874508229269097
376,218.45999999999998,218.66682,218.89000000000001,True,0.0
377,219.09,218.39554,218.6,False,-0.000935323284180555
378,217.96,218.28859,218.0,False,-0.0013238049428397362
379,218.37000000000003,218.10188,218.34,False,-0.0010905792132897816
380,218.86000000000004,218.30658,218.31,False,-1.5667675123687753e-05
381,218.54,218.4475,218.26000000000002,True,0.0
382,218.53,219.29509,219.25,False,-0.0002056543748218358
383,218.97,218.83952,218.8,True,0.0
384,217.85,217.78668,217.4,True,0.0
385,217.7,217.89894,217.92,True,0.0
386,217.29,217.33908,217.44,True,0.0
387,218.3608,218.03998,218.26000000000002,False,-0.0010080728152491033
388,218.0,217.79248,217.61,True,0.0
389,217.37999999999997,217.565,217.36999999999998,True,0.0
390,217.38999999999996,218.09961,218.39000000000001,True,0.0
391,218.37000000000003,218.3042,218.69999999999996,True,0.0
392,219.03079999999997,218.87744,218.84,True,0.0
393,219.01,218.88905,218.62,True,0.0
394,218.51,217.49507,216.97,True,0.0
395,213.28,213.80049,212.39,True,0.0
396,216.34,214.03415,214.84,False,-0.0037509347890436065
397,213.23,213.3438,213.29,False,-0.0002522189336921349
398,213.15,212.63165,212.96,False,-0.0015418255445565267
399,215.28,212.73749,213.48,False,-0.003478134752816375
400,213.37,213.89124,214.13,True,0.0
401,213.41,214.29688,214.41,True,0.0
402,213.42,213.5558,214.24,True,0.0
403,215.82,216.1034,217.0,True,0.0
404,217.18,216.4285,216.72,False,-0.0013450659170675242
405,215.99,215.55962,215.02,True,0.0
406,214.24,214.95016,214.05,True,0.0
407,215.57,214.76558,215.83,True,0.0
408,216.64,216.14178,216.4,False,-0.0011932316637303867
409,214.68,215.6728,215.65,False,-0.00010575370337494466
410,216.3,215.38615,215.82,False,-0.0020102206709077274
411,215.78,215.77306,215.91,True,0.0
412,214.68,215.20792,215.41,True,0.0
413,215.63,215.06601,215.37,False,-0.001411480143546592
414,215.78,215.70372,216.1,True,0.0
415,215.04,216.09734,216.155,True,0.0
416,216.16,215.03522,215.66,False,-0.002897072775868249
417,213.43,214.09291,213.59,False,-0.002354561386776343
418,213.71,212.43596,212.16,True,0.0
419,213.01,213.47067,214.15,True,0.0
420,213.12,212.60826,213.09,False,-0.002260729699195485
421,212.38,213.72235,214.24,True,0.0
422,213.71,213.01892,214.02,True,0.0
423,214.28,213.56354,213.87,False,-0.001432937776891357
424,213.88,213.11395,212.96,True,0.0
425,213.98,214.78441,215.0,True,0.0
426,214.89,214.48743,214.68,False,-0.0008970246049352842
427,214.17,213.33078,213.21,True,0.0
428,213.74,214.55974,214.58,True,0.0
429,213.17,212.99432,213.14,False,-0.0006834769143813286
430,212.54,212.62358,212.93,True,0.0
431,212.55,212.14003,212.93,True,0.0
432,211.01,210.81416,210.65,True,0.0
433,209.74,210.15353,209.99,False,-0.0007787701107046331
434,208.78,208.96857,208.91,False,-0.00028034509851732043
435,208.55,210.26915,211.45,True,0.0
