,original,predict,last_x,direction,diff,,,,
2453,117.23,116.39078,116.23,TRUE,0.000%,0.83922,0.72%,,
2454,114.28,114.78202,113.64,TRUE,0.000%,-0.50202,-0.44%,,
2455,116.33,115.029274,115.73,FALSE,-0.605%,1.300726,1.12%,,
2456,115.29,115.03487,115.43,TRUE,0.000%,0.25513,0.22%,,
2457,115.84,114.841324,115.89,TRUE,0.000%,0.998676,0.86%,,
2458,117.64,115.70339,117.22,FALSE,-1.294%,1.93661,1.65%,,
2459,117.29,116.852905,117.57,TRUE,0.000%,0.437095,0.37%,,
2460,116.78,117.09453,117.19,TRUE,0.000%,-0.31453,-0.27%,,
2461,117,116.84685,117.48,TRUE,0.000%,0.15315,0.13%,,
2462,118.15,117.748,118.85,TRUE,0.000%,0.402,0.34%,,
2463,119.09,118.043396,118.92,FALSE,-0.737%,1.046604,0.88%,,
2464,118.33,117.60978,117.66,FALSE,-0.043%,0.72022,0.61%,,
2465,117.34,117.581375,117.31,TRUE,0.000%,-0.241375,-0.21%,,
2466,118.5,117.64778,118.62,TRUE,0.000%,0.85222,0.72%,,
2467,118.7,117.85807,118.51,FALSE,-0.550%,0.84193,0.71%,,
2468,117.84,117.84767,118.145,TRUE,0.000%,-0.00767,-0.01%,,
2469,118.72,117.66685,118.53,FALSE,-0.728%,1.05315,0.89%,,
2470,118.55,118.0838,118.86,TRUE,0.000%,0.4662,0.39%,,
2471,118.37,118.257164,118.7,TRUE,0.000%,0.112836,0.10%,,
2472,118.79,117.90485,118.63,FALSE,-0.611%,0.88515,0.75%,,
2473,118.73,118.05873,118.86,TRUE,0.000%,0.67127,0.56%,,
2474,118.47,118.40881,119.06,TRUE,0.000%,0.06119,0.05%,,
2475,119.22,118.11536,119.1,FALSE,-0.827%,1.10464,0.93%,,
2476,117.52,117.71278,117.575,FALSE,-0.117%,-0.19278,-0.16%,,
2477,117.42,116.549034,116.635,FALSE,-0.074%,0.870966,0.75%,,
2478,117,116.90491,117.58,TRUE,0.000%,0.09509,0.08%,,
2479,117.14,116.82458,117.1,FALSE,-0.235%,0.31542,0.27%,,
2480,116.82,117.45717,118.18,TRUE,0.000%,-0.63717,-0.54%,,
2481,117.86,116.974014,117.77,FALSE,-0.676%,0.885986,0.75%,,
2482,117.85,117.646805,117.68,FALSE,-0.028%,0.203195,0.17%,,
2483,117.71,117.14979,117.8,TRUE,0.000%,0.56021,0.48%,,
2484,118.15,117.88753,118.93,TRUE,0.000%,0.26247,0.22%,,
2485,119.57,118.330864,119.62,TRUE,0.000%,1.239136,1.04%,,
2486,119.19,118.1775,118.41,FALSE,-0.196%,1.0125,0.86%,,
2487,118.38,118.65495,118.9,TRUE,0.000%,-0.27495,-0.23%,,
2488,117.84,117.50632,117.47,TRUE,0.000%,0.33368,0.28%,,
2489,117.1,117.01896,117.53,TRUE,0.000%,0.08104,0.07%,,
2490,116.99,116.494896,117.19,TRUE,0.000%,0.495104,0.42%,,
2491,116.11,116.18173,116.05,TRUE,0.000%,-0.07173,-0.06%,,
2492,115.18,115.54558,115.02,TRUE,0.000%,-0.36558,-0.32%,,
2493,114.05,114.526794,113.72,TRUE,0.000%,-0.476794,-0.42%,,
2494,113.65,114.79578,115.45,TRUE,0.000%,-1.14578,-0.99%,,
2495,116.35,114.96187,116.21,FALSE,-1.074%,1.38813,1.19%,,
2496,117.11,115.51157,115.71,FALSE,-0.171%,1.59843,1.38%,,
2497,117.65,117.07241,118.14,TRUE,0.000%,0.57759,0.49%,,
2498,115.75,116.14663,115.21,TRUE,0.000%,-0.39663,-0.34%,,
2499,115.8,115.91725,115.84,FALSE,-0.067%,-0.11725,-0.10%,,
2500,114.63,115.76166,115.47,FALSE,-0.253%,-1.13166,-0.98%,,
2501,116.22,115.23667,115.7,FALSE,-0.400%,0.98333,0.85%,,
2502,116.91,116.16815,116.86,FALSE,-0.592%,0.74185,0.63%,,
2503,117.76,116.7779,117.83,TRUE,0.000%,0.9821,0.83%,,
2504,117.32,117.42743,117.6,TRUE,0.000%,-0.10743,-0.09%,,
2505,118.54,118.01791,118.97,TRUE,0.000%,0.52209,0.44%,,
2506,118.9,118.252014,118.51,FALSE,-0.218%,0.647986,0.55%,,
2507,118.42,118.27346,118.56,TRUE,0.000%,0.14654,0.12%,,
2508,118.8,118.34045,118.64,FALSE,-0.252%,0.45955,0.39%,,
2509,118.53,118.210304,118.63,TRUE,0.000%,0.319696,0.27%,,
2510,118.94,118.351326,119.06,TRUE,0.000%,0.588674,0.49%,,
2511,117.5,117.69068,117.46,TRUE,0.000%,-0.19068,-0.16%,,
2512,115.47,116.2337,115.57,FALSE,-0.574%,-0.7637,-0.66%,,
2513,115.7,115.94667,116.32,TRUE,0.000%,-0.24667,-0.21%,,
2514,116.6,116.25244,116.88,TRUE,0.000%,0.34756,0.30%,,
2515,116.88,116.5333,116.64,FALSE,-0.091%,0.3467,0.30%,,
2516,118.36,117.53309,118.4,TRUE,0.000%,0.82691,0.70%,,
2517,118.57,118.33053,119.03,TRUE,0.000%,0.23947,0.20%,,
2518,119.5,118.83899,118.95,FALSE,-0.093%,0.66101,0.56%,,
2519,118.96,119.193306,119.35,TRUE,0.000%,-0.233306,-0.20%,,
2520,120.46,119.60696,120.56,TRUE,0.000%,0.85304,0.71%,,
2521,120.21,119.60347,120.37,TRUE,0.000%,0.60653,0.50%,,
2522,120.4,119.24641,120.28,FALSE,-0.859%,1.15359,0.96%,,
2523,119.6,119.11071,119.74,TRUE,0.000%,0.48929,0.41%,,
2524,120.09,119.305664,120.43,TRUE,0.000%,0.784336,0.65%,,
2525,120.55,119.641266,120.57,TRUE,0.000%,0.908734,0.75%,,
2526,120.46,119.764,120.46,FALSE,-0.578%,0.696,0.58%,,
2527,120.12,119.43536,119.96,FALSE,-0.437%,0.68464,0.57%,,
2528,120.2,119.64665,120.44,TRUE,0.000%,0.55335,0.46%,,
2529,120.82,120.06236,121.06,TRUE,0.000%,0.75764,0.63%,,
2530,119.88,119.4132,119.86,FALSE,-0.373%,0.4668,0.39%,,
2531,119.71,119.14907,119.93,TRUE,0.000%,0.56093,0.47%,,
2532,118.48,118.940605,119.31,TRUE,0.000%,-0.460605,-0.39%,,
2533,119.54,118.63048,119.67,TRUE,0.000%,0.90952,0.76%,,
2534,120.19,119.469795,120.16,FALSE,-0.574%,0.720205,0.60%,,
2535,120.87,120.23823,120.99,TRUE,0.000%,0.63177,0.52%,,
2536,121.93,120.87913,122.03,TRUE,0.000%,1.05087,0.86%,,
2537,122.33,121.75969,122.37,TRUE,0.000%,0.57031,0.47%,,
2538,122.6,122.09327,122.63,TRUE,0.000%,0.50673,0.41%,,
2539,122.93,122.26374,122.49,FALSE,-0.185%,0.66626,0.54%,,
2540,122.74,122.53786,122.81,TRUE,0.000%,0.20214,0.16%,,
2541,123.16,122.26761,122.79,FALSE,-0.425%,0.89239,0.73%,,
2542,122.79,122.4111,122.96,TRUE,0.000%,0.3789,0.31%,,
2543,123.04,122.46906,123.19,TRUE,0.000%,0.57094,0.46%,,
2544,122.98,122.47322,123.51,TRUE,0.000%,0.50678,0.41%,,
2545,123.25,122.34252,123.16,FALSE,-0.664%,0.90748,0.74%,,
2546,123.35,122.55471,123.59,TRUE,0.000%,0.79529,0.64%,,
2547,124.18,123.31815,124.94,TRUE,0.000%,0.86185,0.69%,,
2548,125.43,124.125206,125.59,TRUE,0.000%,1.304794,1.04%,,
2549,125.56,124.76836,125.8,TRUE,0.000%,0.79164,0.63%,,
2550,125.8,124.71353,125.37,FALSE,-0.524%,1.08647,0.87%,,
2551,124.82,124.40183,124.4,TRUE,0.000%,0.41817,0.34%,,
2552,124.57,124.74252,125.42,TRUE,0.000%,-0.17252,-0.14%,,
2553,125.43,124.41051,125.21,FALSE,-0.639%,1.01949,0.81%,,
2554,125.32,124.59042,125.49,TRUE,0.000%,0.72958,0.58%,,
2555,125.68,124.56973,125.42,FALSE,-0.678%,1.11027,0.89%,,
2556,125.83,125.109,126.06,TRUE,0.000%,0.721,0.57%,,
2557,126.29,125.408646,126.12,FALSE,-0.564%,0.881354,0.70%,,
2558,126.5,125.89831,126.63,TRUE,0.000%,0.60169,0.48%,,
2559,126.96,126.287895,127.2,TRUE,0.000%,0.672105,0.53%,,
2560,127.38,126.93553,127.76,TRUE,0.000%,0.44447,0.35%,,
2561,128.1,127.30496,128.15,TRUE,0.000%,0.79504,0.62%,,
2562,128.53,127.75192,128.44,FALSE,-0.536%,0.77808,0.61%,,
2563,129.29,128.25253,129.36,TRUE,0.000%,1.03747,0.80%,,
2564,129.25,128.44308,129.09,FALSE,-0.501%,0.80692,0.63%,,
2565,129.81,128.98442,130.03,TRUE,0.000%,0.82558,0.63%,,
2566,130.45,129.35088,130.32,FALSE,-0.744%,1.09912,0.84%,,
2567,130.5,129.70145,130.7,TRUE,0.000%,0.79855,0.61%,,
2568,130.01,129.15512,129.47,FALSE,-0.243%,0.85488,0.66%,,
2569,130.26,129.36594,130.02,FALSE,-0.503%,0.89406,0.69%,,
2570,130.42,129.81134,130.39,FALSE,-0.444%,0.60866,0.47%,,
2571,130.02,130.14426,130.81,TRUE,0.000%,-0.12426,-0.09%,,
2572,131.44,130.31699,131.43,FALSE,-0.847%,1.12301,0.85%,,
2573,130.78,130.44087,130.65,FALSE,-0.160%,0.33913,0.26%,,
2574,131.02,130.17683,130.56,FALSE,-0.293%,0.84317,0.65%,,
2575,130.73,130.20903,130.45,FALSE,-0.185%,0.52097,0.40%,,
2576,130.51,130.12085,130.57,TRUE,0.000%,0.38915,0.30%,,
2577,130.74,130.13995,130.71,FALSE,-0.436%,0.60005,0.46%,,
2578,130.84,130.44795,131.42,TRUE,0.000%,0.39205,0.30%,,
2579,131.39,130.59639,131.34,FALSE,-0.566%,0.79361,0.60%,,
2580,131.61,130.74162,131.31,FALSE,-0.433%,0.86838,0.66%,,
2581,131.29,131.13972,131.58,TRUE,0.000%,0.15028,0.11%,,
2582,132.1,131.4251,132.33,TRUE,0.000%,0.6749,0.51%,,
2583,132.01,131.45335,131.86,FALSE,-0.308%,0.55665,0.42%,,
2584,131.69,131.437,131.65,FALSE,-0.162%,0.253,0.19%,,
2585,131.81,131.44994,132.31,TRUE,0.000%,0.36006,0.27%,,
2586,129.81,130.2243,129.89,FALSE,-0.257%,-0.4143,-0.32%,,
2587,130.69,129.84592,130.52,FALSE,-0.516%,0.84408,0.65%,,
2588,130.36,130.00539,130.78,TRUE,0.000%,0.35461,0.27%,,
2589,130.63,129.14383,129.73,FALSE,-0.452%,1.48617,1.15%,,
2590,130.84,129.82161,130.81,FALSE,-0.756%,1.01839,0.78%,,
2591,131.64,130.55899,131.73,TRUE,0.000%,1.08101,0.82%,,
2592,132.25,131.21196,132.22,FALSE,-0.762%,1.03804,0.79%,,
2593,132.47,131.54886,132.27,FALSE,-0.545%,0.92114,0.70%,,
2594,132.38,131.84682,132.48,TRUE,0.000%,0.53318,0.40%,,
2595,132.3,131.65564,131.9,FALSE,-0.185%,0.64436,0.49%,,
2596,132.51,131.96497,132.68,TRUE,0.000%,0.54503,0.41%,,
2597,131.97,131.59186,132.12,TRUE,0.000%,0.37814,0.29%,,
2598,132.04,131.23318,131.99,FALSE,-0.573%,0.80682,0.61%,,
2599,131.97,131.26591,132.11,TRUE,0.000%,0.70409,0.53%,,
2600,132.02,130.92603,131.86,FALSE,-0.708%,1.09397,0.83%,,
2601,131.45,131.21596,131.45,FALSE,-0.178%,0.23404,0.18%,,
2602,130.92,130.31927,130.75,FALSE,-0.329%,0.60073,0.46%,,
2603,130.4,130.40031,130.8,TRUE,0.000%,-0.00031,0.00%,,
2604,131.48,130.23082,131.01,FALSE,-0.595%,1.24918,0.95%,,
2605,131.28,130.77039,131.85,TRUE,0.000%,0.50961,0.39%,,
2606,131.49,131.07063,132.04,TRUE,0.000%,0.41937,0.32%,,
2607,132.59,131.41316,132.7,TRUE,0.000%,1.17684,0.89%,,
2608,132.56,132.76611,134.02,TRUE,0.000%,-0.20611,-0.15%,,
2609,134.16,133.19846,134.58,TRUE,0.000%,0.96154,0.71%,,
2610,135.13,133.81204,135.17,TRUE,0.000%,1.31796,0.98%,,
2611,134.94,134.59557,135.28,TRUE,0.000%,0.34443,0.25%,,
2612,135.75,135.20497,136.28,TRUE,0.000%,0.54503,0.40%,,
2613,135.99,135.36673,136.46,TRUE,0.000%,0.62327,0.46%,,
2614,137.2,136.1248,137.38,TRUE,0.000%,1.0752,0.78%,,
2615,137.43,135.9676,137.14,FALSE,-0.855%,1.4624,1.07%,,
2616,136.99,136.37685,137.01,TRUE,0.000%,0.61315,0.45%,,
2617,137.04,136.38158,137.39,TRUE,0.000%,0.65842,0.48%,,
2618,137.54,136.55214,137.61,TRUE,0.000%,0.98786,0.72%,,
2619,137.84,136.91333,138.05,TRUE,0.000%,0.92667,0.67%,,
2620,138.32,137.07329,138.4,TRUE,0.000%,1.24671,0.90%,,
2621,138.4,137.27464,138.03,FALSE,-0.547%,1.12536,0.82%,,
2622,138.29,137.71715,138.37,TRUE,0.000%,0.57285,0.41%,,
2623,138.6,137.87909,138.63,TRUE,0.000%,0.72091,0.52%,,
2624,139.04,138.42278,139.36,TRUE,0.000%,0.61722,0.44%,,
2625,139.62,138.16649,138.55,FALSE,-0.277%,1.45351,1.05%,,
2626,136.07,136.97954,136.06,TRUE,0.000%,-0.90954,-0.67%,,
2627,137.26,136.73737,137.71,TRUE,0.000%,0.52263,0.38%,,
2628,137.84,137.42096,138.14,TRUE,0.000%,0.41904,0.30%,,
2629,139,137.99078,139.42,TRUE,0.000%,1.00922,0.72%,,
2630,139.14,138.54002,139.56,TRUE,0.000%,0.59998,0.43%,,
2631,139.78,139.247,140.315,TRUE,0.000%,0.533,0.38%,,
2632,140.97,140.33763,141,TRUE,0.000%,0.63237,0.45%,,
2633,141.22,140.6642,141.13,FALSE,-0.330%,0.5558,0.39%,,
2634,141.34,141.15117,141.8,TRUE,0.000%,0.18883,0.13%,,
2635,141.29,140.73412,141.57,TRUE,0.000%,0.55588,0.39%,,
2636,141.84,141.39009,142.34,TRUE,0.000%,0.44991,0.32%,,
2637,143.46,142.18698,143.44,FALSE,-0.874%,1.27302,0.89%,,
2638,143.43,142.20087,143.28,FALSE,-0.753%,1.22913,0.86%,,
2639,142.86,142.4493,143.23,TRUE,0.000%,0.4107,0.29%,,
2640,143.42,142.48766,143.74,TRUE,0.000%,0.93234,0.65%,,
2641,143.57,143.0429,143.73,TRUE,0.000%,0.5271,0.37%,,
2642,139.98,140.16347,138.84,TRUE,0.000%,-0.18347,-0.13%,,
2643,139.23,139.46695,140.01,TRUE,0.000%,-0.23695,-0.17%,,
2644,140.36,139.80086,140.92,TRUE,0.000%,0.55914,0.40%,,
2645,139.75,138.41618,138.35,TRUE,0.000%,1.33382,0.96%,,
2646,139.13,138.28482,138.72,FALSE,-0.314%,0.84518,0.61%,,
2647,138.15,138.35828,139.45,TRUE,0.000%,-0.20828,-0.15%,,
2648,140.46,138.88913,140.31,FALSE,-1.013%,1.57087,1.12%,,
2649,139.36,139.62311,139.66,TRUE,0.000%,-0.26311,-0.19%,,
2650,140.74,139.62825,140.94,TRUE,0.000%,1.11175,0.79%,,
2651,140.7,139.75082,140.53,FALSE,-0.554%,0.94918,0.68%,,
2652,141.24,140.84561,142,TRUE,0.000%,0.39439,0.28%,,
2653,140.58,140.44133,140.07,TRUE,0.000%,0.13867,0.10%,,
2654,138.03,139.2188,138.54,FALSE,-0.490%,-1.1888,-0.86%,,
2655,140.02,138.35916,139.4,FALSE,-0.747%,1.66084,1.19%,,
2656,137.59,137.88138,138,TRUE,0.000%,-0.29138,-0.21%,,
2657,137.64,137.66325,138.25,TRUE,0.000%,-0.02325,-0.02%,,
2658,136.19,136.57646,136.57,FALSE,-0.005%,-0.38646,-0.28%,,
2659,137.53,135.9891,136.47,FALSE,-0.352%,1.5409,1.13%,,
2660,136.29,136.88109,136.74,FALSE,-0.103%,-0.59109,-0.43%,,
2661,137.76,137.14398,137.84,TRUE,0.000%,0.61602,0.45%,,
2662,138.66,137.9867,138.44,FALSE,-0.327%,0.6733,0.49%,,
2663,139.05,138.92076,140.21,TRUE,0.000%,0.12924,0.09%,,
2664,140.7,139.59312,140.85,TRUE,0.000%,1.10688,0.79%,,
2665,141.01,140.67223,141.57,TRUE,0.000%,0.33777,0.24%,,
2666,142.12,141.11264,142.25,TRUE,0.000%,1.00736,0.71%,,
2667,142.19,141.38287,142.06,FALSE,-0.477%,0.80713,0.57%,,
2668,143.14,142.29077,143.53,TRUE,0.000%,0.84923,0.59%,,
2669,143.98,143.04967,144.31,TRUE,0.000%,0.93033,0.64%,,
2670,144.17,143.00006,143.62,FALSE,-0.432%,1.16994,0.81%,,
2671,144.11,143.29817,144.07,FALSE,-0.536%,0.81183,0.56%,,
2672,144.77,143.282,144.29,FALSE,-0.699%,1.488,1.03%,,
2673,144.4,143.7871,144.74,TRUE,0.000%,0.6129,0.42%,,
2674,144.87,144.17421,145.86,TRUE,0.000%,0.69579,0.48%,,
2675,143.96,142.89742,143.14,FALSE,-0.169%,1.06258,0.74%,,
2676,143.84,143.41687,144.22,TRUE,0.000%,0.42313,0.29%,,
2677,143.23,143.07092,143.7,TRUE,0.000%,0.15908,0.11%,,
2678,143.56,143.19351,144.45,TRUE,0.000%,0.36649,0.25%,,
2679,143.95,143.51604,144.17,TRUE,0.000%,0.43396,0.30%,,
2680,143.39,143.39497,143.65,TRUE,0.000%,-0.00497,0.00%,,
2681,143.65,143.57765,143.89,TRUE,0.000%,0.07235,0.05%,,
2682,144.56,143.81303,144.27,FALSE,-0.317%,0.74697,0.52%,,
2683,144.31,143.17592,143.14,TRUE,0.000%,1.13408,0.79%,,
2684,144.12,143.22636,143.33,FALSE,-0.072%,0.89364,0.62%,,
2685,141.03,142.08284,141.24,FALSE,-0.597%,-1.05284,-0.75%,,
2686,142.1,142.42159,143.23,TRUE,0.000%,-0.32159,-0.22%,,
2687,143.93,143.31522,144.22,TRUE,0.000%,0.61478,0.43%,,
2688,144.03,143.5865,144.37,TRUE,0.000%,0.4435,0.31%,,
2689,144.28,143.37958,143.73,FALSE,-0.244%,0.90042,0.63%,,
2690,141.33,142.06624,141.43,FALSE,-0.450%,-0.73624,-0.52%,,
2691,141.23,141.38443,141.23,FALSE,-0.109%,-0.15443,-0.11%,,
2692,141.05,141.3192,141.8,TRUE,0.000%,-0.2692,-0.19%,,
2693,143.2,141.17834,142.5,FALSE,-0.927%,2.02166,1.42%,,
2694,142.69,141.8588,143.03,TRUE,0.000%,0.8312,0.58%,,
2695,142.27,141.89278,142.8,TRUE,0.000%,0.37722,0.26%,,
2696,141.97,141.85468,142.41,TRUE,0.000%,0.11532,0.08%,,
2697,142.41,141.1701,141.18,FALSE,-0.007%,1.2399,0.88%,,
2698,142.97,142.32419,143.11,TRUE,0.000%,0.64581,0.45%,,
2699,144.65,143.57794,145.03,TRUE,0.000%,1.07206,0.74%,,
2700,146.2,144.92636,146.36,TRUE,0.000%,1.27364,0.87%,,
2701,146,145.18585,145.55,FALSE,-0.250%,0.81415,0.56%,,
2702,144.69,145.05743,145.06,TRUE,0.000%,-0.36743,-0.25%,,
2703,145.13,144.94984,145.4,TRUE,0.000%,0.18016,0.12%,,
2704,145.47,144.678,145.28,FALSE,-0.414%,0.792,0.55%,,
2705,144.21,144.68997,145.3,TRUE,0.000%,-0.47997,-0.33%,,
2706,145.87,144.52277,146.25,TRUE,0.000%,1.34723,0.92%,,
2707,146.22,144.90302,145.95,FALSE,-0.717%,1.31698,0.90%,,
2708,146.42,145.44649,145.85,FALSE,-0.277%,0.97351,0.67%,,
2709,145.56,145.04256,145.56,FALSE,-0.355%,0.51744,0.36%,,
2710,146.06,145.15317,145.88,FALSE,-0.498%,0.90683,0.62%,,
2711,145.55,145.33058,145.81,TRUE,0.000%,0.21942,0.15%,,
2712,145.8,145.15054,145.75,FALSE,-0.411%,0.64946,0.45%,,
2713,145.35,145.16351,145.25,FALSE,-0.060%,0.18649,0.13%,,
2714,144.46,143.56311,144,FALSE,-0.303%,0.89689,0.62%,,
2715,144.32,143.29204,143.75,FALSE,-0.319%,1.02796,0.72%,,
2716,142.8,143.5017,143.51,TRUE,0.000%,-0.7017,-0.49%,,
2717,143.17,143.29672,143.93,TRUE,0.000%,-0.12672,-0.09%,,
2718,144.46,143.5789,144.14,FALSE,-0.389%,0.8811,0.61%,,
2719,144.41,143.74828,144.7,TRUE,0.000%,0.66172,0.46%,,
2720,145.45,144.27176,145.67,TRUE,0.000%,1.17824,0.81%,,
2721,145.58,144.74919,145.74,TRUE,0.000%,0.83081,0.57%,,
2722,145.89,145.3263,145.6,FALSE,-0.188%,0.5637,0.39%,,
2723,146.03,145.87923,146.54,TRUE,0.000%,0.15077,0.10%,,
2724,147.46,146.02773,146.97,FALSE,-0.641%,1.43227,0.97%,,
2725,147.66,146.54028,147.86,TRUE,0.000%,1.11972,0.76%,,
2726,147.49,146.53406,147.98,TRUE,0.000%,0.95594,0.65%,,
2727,147.6,146.55725,147.53,FALSE,-0.659%,1.04275,0.71%,,
2728,148.04,146.9026,147.84,FALSE,-0.634%,1.1374,0.77%,,
2729,147.77,147.46161,148.4,TRUE,0.000%,0.30839,0.21%,,
2730,148.34,147.49588,148.7,TRUE,0.000%,0.84412,0.57%,,
2731,148.85,147.5265,148.79,FALSE,-0.849%,1.3235,0.89%,,
2732,149.04,147.90807,149.21,TRUE,0.000%,1.13193,0.76%,,
2733,148.86,147.57239,148.02,FALSE,-0.302%,1.28761,0.87%,,
2734,148.31,147.85866,148.91,TRUE,0.000%,0.45134,0.30%,,
2735,148.71,147.91995,149.01,TRUE,0.000%,0.79005,0.53%,,
2736,147.74,147.61443,148,TRUE,0.000%,0.12557,0.08%,,
2737,147.99,147.18933,147.7,FALSE,-0.346%,0.80067,0.54%,,
2738,147.43,146.89075,147.36,FALSE,-0.318%,0.53925,0.37%,,
2739,146.96,148.08035,149.33,TRUE,0.000%,-1.12035,-0.75%,,
2740,151.24,148.71753,151.08,FALSE,-1.564%,2.52247,1.67%,,
2741,151.58,150.7603,152.04,TRUE,0.000%,0.8197,0.54%,,
2742,152.15,151.4244,152.75,TRUE,0.000%,0.7256,0.48%,,
2743,152.1,151.32053,151.92,FALSE,-0.395%,0.77947,0.51%,,
2744,151.81,151.87914,152.39,TRUE,0.000%,-0.06914,-0.05%,,
2745,153.27,152.1922,153.13,FALSE,-0.612%,1.0778,0.70%,,
2746,153.79,152.28821,153.67,FALSE,-0.899%,1.50179,0.98%,,
2747,153.88,152.75015,153.81,FALSE,-0.689%,1.12985,0.73%,,
2748,154.5,152.394,153.26,FALSE,-0.565%,2.106,1.37%,,
2749,153.69,153.17448,153.36,FALSE,-0.121%,0.51552,0.34%,,
2750,153.68,152.7046,153.12,FALSE,-0.271%,0.9754,0.64%,,
2751,153.87,152.68033,153.31,FALSE,-0.411%,1.18967,0.78%,,
2752,153.31,152.51622,152.61,FALSE,-0.061%,0.79378,0.52%,,
2753,152.59,152.36165,153.38,TRUE,0.000%,0.22835,0.15%,,
2754,154.54,152.92561,154.58,TRUE,0.000%,1.61439,1.04%,,
2755,153.95,153.45334,154.08,TRUE,0.000%,0.49666,0.32%,,
2756,153.83,153.4266,154.56,TRUE,0.000%,0.4034,0.26%,,
2757,155.5,154.14584,155.63,TRUE,0.000%,1.35416,0.87%,,
2758,155.69,155.03624,155.86,TRUE,0.000%,0.65376,0.42%,,
2759,156.26,155.25443,156.2,FALSE,-0.605%,1.00557,0.64%,,
2760,156.19,155.40825,156.52,TRUE,0.000%,0.78175,0.50%,,
2761,156.59,155.7238,156.45,FALSE,-0.464%,0.8662,0.55%,,
2762,153.86,154.7599,154.46,FALSE,-0.194%,-0.8999,-0.58%,,
2763,155.15,153.77193,154.19,FALSE,-0.271%,1.37807,0.89%,,
2764,154.49,154.94884,155.47,TRUE,0.000%,-0.45884,-0.30%,,
2765,152.71,153.10452,152.64,TRUE,0.000%,-0.39452,-0.26%,,
2766,152.81,152.42883,152.26,TRUE,0.000%,0.38117,0.25%,,
2767,153.5,152.78413,153.49,FALSE,-0.460%,0.71587,0.47%,,
2768,154.02,154.10922,155.1,TRUE,0.000%,-0.08922,-0.06%,,
2769,154.7,153.52286,154.76,TRUE,0.000%,1.17714,0.76%,,
2770,155.9,154.51297,155.81,FALSE,-0.832%,1.38703,0.89%,,
2771,155.69,155.19327,156.28,TRUE,0.000%,0.49673,0.32%,,
2772,155.99,155.34703,156.28,TRUE,0.000%,0.64297,0.41%,,
2773,155.88,155.5712,156.49,TRUE,0.000%,0.3088,0.20%,,
2774,157.65,156.31082,158.29,TRUE,0.000%,1.33918,0.85%,,
2775,158.64,157.04053,158.34,FALSE,-0.821%,1.59947,1.01%,,
2776,157.7,157.29791,158.25,TRUE,0.000%,0.40209,0.25%,,
2777,157.53,157.00722,157.73,TRUE,0.000%,0.52278,0.33%,,
2778,157.55,156.54852,157.31,FALSE,-0.484%,1.00148,0.64%,,
2779,157.37,156.14099,156.53,FALSE,-0.249%,1.22901,0.79%,,
2780,156.52,155.81792,156.52,FALSE,-0.449%,0.70208,0.45%,,
2781,156.54,155.8225,157.05,TRUE,0.000%,0.7175,0.46%,,
2782,156.73,155.71837,156.9,TRUE,0.000%,1.01163,0.64%,,
2783,155.76,155.56735,156.5,TRUE,0.000%,0.19265,0.12%,,
2784,158.49,156.61436,158.61,TRUE,0.000%,1.87564,1.18%,,
2785,160.03,158.3769,160.59,TRUE,0.000%,1.6531,1.03%,,
2786,160.31,159.47987,161.04,TRUE,0.000%,0.83013,0.52%,,
2787,161.92,160.46426,161.9,FALSE,-0.887%,1.45574,0.90%,,
2788,162.55,161.69621,162.85,TRUE,0.000%,0.85379,0.52%,,
2789,162.56,161.29987,161.8,FALSE,-0.309%,1.26013,0.78%,,
2790,162.18,161.95451,162.48,TRUE,0.000%,0.22549,0.14%,,
2791,163.29,161.86414,163.03,FALSE,-0.715%,1.42586,0.87%,,
2792,164.49,163.54608,165.55,TRUE,0.000%,0.94392,0.57%,,
2793,164.02,163.38501,164.77,TRUE,0.000%,0.63499,0.39%,,
2794,165.79,163.70168,165.55,FALSE,-1.116%,2.08832,1.26%,,
2795,165.82,164.8451,166.32,TRUE,0.000%,0.9749,0.59%,,
2796,166.34,165.20486,166.27,FALSE,-0.641%,1.13514,0.68%,,
2797,168.12,166.54126,168.64,TRUE,0.000%,1.57874,0.94%,,
2798,169.51,167.7747,169.81,TRUE,0.000%,1.7353,1.02%,,
2799,168.41,168.29652,169.55,TRUE,0.000%,0.11348,0.07%,,
2800,168.35,167.87286,169.27,TRUE,0.000%,0.47714,0.28%,,
2801,170.93,168.95761,170.52,FALSE,-0.916%,1.97239,1.16%,,
2802,170.1,168.91692,168.55,TRUE,0.000%,1.18308,0.70%,,
2803,168.7,168.79283,169.67,TRUE,0.000%,-0.09283,-0.05%,,
2804,169.4,167.8693,168.12,FALSE,-0.149%,1.5307,0.91%,,
2805,167.96,167.97487,167.34,TRUE,0.000%,-0.01487,-0.01%,,
2806,164.61,165.23956,163.13,TRUE,0.000%,-0.62956,-0.39%,,
2807,158.12,160.28783,155.96,TRUE,0.000%,-2.16783,-1.39%,,
2808,162.31,161.26668,161.79,FALSE,-0.323%,1.04332,0.64%,,
2809,160.21,162.0061,160.69,FALSE,-0.819%,-1.7961,-1.12%,,
2810,153.45,158.34691,155.66,FALSE,-1.726%,-4.89691,-3.15%,,
2811,156.1,156.87927,157.67,TRUE,0.000%,-0.77927,-0.49%,,
2812,158.87,157.66403,157.98,FALSE,-0.200%,1.20597,0.76%,,
2813,159.69,158.80368,158.79,TRUE,0.000%,0.88632,0.56%,,
2814,162.68,160.98648,164.14,TRUE,0.000%,1.69352,1.03%,,
